text,kategori
Kok nggak ada yang nyinggung pertanian. Padahal pertanian kita amburadul. Dan petani nggak pernah demo semua berpikir sendiri. Infrastruktur pertanian amburadul pupuk hampir nggak terbeli dan petani nggak pernah mendapat insentif. Tapi lucunya orang yang membeli mobil listrik yang harganya ratusan juta mendapat subsidi . Pemerintah boleh mengatakan pupuk sudah disubsidi. Pernahkah pemerintah bertanya langsung harga pupuk subsidi fan cukupkah pupuk tsb. Dari semua presiden di indonesia yang sangat perduli dengan petani hanya Pak Suharto saja. Saya kok nggak yakin hasil pilpres 2024 peduli dengan petani. Orang desa hanya bisa ngomong PREETT,random_Positif
dsini....yangvunggul prabowo....dan pak ganjarrrrr.........,prabowo_Netral
"pemimpin bukti ya prabowo
yang lain ngomong doank bulsuttt",prabowo_Netral
"Gak ada solusi dari pak ganjar ini : cuman bilang saya akan bereskan terus,,, hemhh capekk",ganjar_Netral
"Anis ini kebanyakan bahasa manis, yg denger jadi pusing,

Pak ganjar berputar2 gak tau isi nya apa 

Pak prabowo, tipe2 yang gak suka banyak ngomong, yg penting liat nanti",anis_Netral
Mau siapa aja presidennya saya cuma mau nitip cabut undang undang omnibuslau,random_Netral
"KEPADA SELURYH RAKYAT INDONESIA KLO , KALIAN INGIN NKRI MENJADI NEGARA KOMUNIS SEKULER DAN MARXISME PILIHLAH PRESIDEN PRIODE 2024 ANTARA LAIN :
0 => PRABOWO SUBIYANTO SIPELANGGAR HAM DAN PEMBUNUH BERDARAH DINGIN
YANG MENHANATI IJMANPARA ULAMA SERTA ANTI ISLAM ( ISLAMO FOBIA )
02 => GANJAR PRANOWO YG HOBINYA NONTON FILM BOKEP ( FLM PORNO ) dan TERSANGKUT MASALAH KORUPSI E.KTP.
MEREKA BERDUA ADALAH MANUSIA ULAR BLUDAK YG BERUBAH MENJADI BUAYA BIADAB.
MERWKA MANUSIA TIDAK PUNYA MORAL DAN AKHLAK...
METEKA BERDUA DRUGALS BERBULU FMBA YG DILINDUBGI OLEH MANUSIA YG MENGAKU HABIB .UDTADZ DARI NU : YAITU HABIB 
LUTHFI YAHYA DAN GUS MIFTAH ( ULAMA RUPIAH ) DIBERI AMPLOP OLEH PRABOWO SUBIYANTO DAN GBRAN RAKABUMING RAJA LANGSUNG TERDIAM DAN MEREKA PARA BUSER iya PEMERINTAHAN DZOLIM YANG DIPIMPIN OLEH JOKOWIDODO.
SAMPAI PARA NU SEKULER YG DIPIMPIN OLEH GUS YAQUD BEROBAH SHOLAWAT NABI MUHAMMSD SAW  MENJADI SHOLAWAT
JKOWIDODO SIPTUKANG TIFU , SITUKANG PALSU IJAZAH KETURUNAN DARI GEMBONG PKI DIERA ORDE LAMA.",prabowo_Negatif
"Anis keliat paling cerdas tp knp si nyindir trs, ga syuka dek ekye hihii😅😅🙏🙏",anis_Netral
"Saya malah seneng pas debat wakil presiden masih ada yg bisa masuk di akal

Pak amin, kebanyakan bilang “selepet”
Pak mahfud kebanyakan  “selesai”
Pak gibrab “langsung ulti ke solusi, tepat , ngomong jelas, ada isinya “

Mungkin udah saatnya sekarang generasi muda yg maju",random_Netral
Keren Prabowo emang jossss,prabowo_Netral
"Pak anis pak anis,najwa sihab itu loh bukti anda baru menjabat,dulu g mna skrang g mna.",anis_Netral
Prabowo tidak bnyak ngomong dia hnya ingin berdindak untuk indonesia ingin membuktikan bahwa beliaw rela mati demi indonesiajdi tidak perlu bnyak omong dan pa gibran jga begituu simpel pasti dan masuk akal. Smoga  prabowo yng menjadi presiden❤,prabowo_Netral
"Pak prabowo, ini baru nyampein visi misi, jangan marah dulu pak🫶😇",prabowo_Netral
Maaf sya pilih pak Jokowi terbaik,random_Netral
"Klo sya ramal .
Pak probowo bicara dengan tindakan visi misinya untuk Indonesia tdk diragukan lagi",random_Netral
Anis baswedan  dulu jadi moderator debat capres dan sekarang jadi kandidat capres,anis_Netral
"Anis ini ngomong retorika, pintar bicara..manis""...bahasa terlalu tinggi.. ngomong...putar""..pusing..dengar omongan retorikanya",anis_Netral
"Kok bisa si Anis ini jadi capres, jadi gubernur saja tidak beres",anis_Netral
Pak anies memang idola ku,anis_Netral
"Omongan pak Anis abu abu, tidak semudah yg anda bicarakan, tetap Paslon 2 dan 3 💪💪",anis_Netral
"Anis klu ngomong sangat pintar
Jgnlah sampai anis jdi presiden 2024.",anis_Netral
Kami awal nya amad mendukung bpk tp bgtu liat pasangan nya anak dinasti sory ye..sory gak kn milih anda,random_Netral
Kami tidak setuju untuk buang2 uang negara,random_Netral
Capek bgt 🤦🏼‍♀️,random_Netral
Semangat pak.prabowo kita siap mendukungmu,prabowo_Netral
"Saya setuju ibu Kota Negara  Pindah ke Kalimantan, sebagai upaya salah satunya demi pemerataan pembangunan dan akses publik dari ujung barat dan timur tepat ditengah2. Selain itu juga dapat memberikan ruang pembangunan ekonomi baru bagi masyarakat bagian timur dan tengah. Harapan kita kedepan para pejabat publik juga  tdk mendominasi seperti di Pulau Jawa.",random_Netral
Gak usah banyak omong buktikan nanti klu gk bisa berarti bohooooong......,random_Netral
"Salut anis..👍.
Dulu orang2 menertawakan anis memberi usulan dp 0% rumah untuk orang jakarta khusus kelas nenengah k bawah.dan sekarang terealisasikan banyak pembangunan rumah subsidi dp 0%.terkhususnya d bekasi dan banyak orang jakarta ngambil rumah d sini.
Walau pun pembangunannya bukan d jakarta,mungkin karna lahan yg sudah menyempit.namun banyak orang jakarta dan orang luar jakata yg bisa ngambil rumah.
Semoga seluruh indonesia terealisasikan.

Klo ada yg bilang dp rumah 0% itu ga mungkin,berarti orang dia bodoh.yg tak tahu kabar.dan tdk pernah cek.",anis_Netral
Ganjar mantap❤,ganjar_Netral
"keren? d suruh menanggapi , malah nanya wkwk",random_Netral
​ @ChibiMarkochan intinya menang 1 putaran 😂😂,random_Netral
"Selama ini si Wowo sudah buat perubahan apa?
Ada berapa penghargaan yg sudah diraihnya?
Yg cuma ngomong tanpa bukti itu si Wowo faktanya selama ini apa yg sudah di perjuangkan di negri ini.",random_Netral
Emang pak wowok dapat penghargaan apa? Prestasinya apa selama ada dalam kabinet jokowi?,random_Netral
 @badainingtyas9362  prestasinya baperan dan goyang gemoy hahaha😂😂😂😂 jgn jgn ada kelainan.,random_Positif
Itulah jiwa TNI Dari jiwa pa prabowo💪👍👍👍,prabowo_Netral
" @ceceptopik326  selama ini aku pendukung Prabowo tapi kali ini ogah,,,selama ini aku pikir Prabowo orang baik,,,ternyata penghianat,,,,kalau ulama aja dia berani hianati apalagi kita rakyat jelata ini.",prabowo_Netral
awokwok😂😂😂,random_Netral
" @Sejarah-Tube1509  ulama mana yg di hianati,,,maaf ulama NU ku dukung 02 ✌️✌️✌️✌️😀",random_Netral
"​​ @Sejarah-Tube1509 masih aja di tanyaa apa yg sudah di lakukan pak Prabowo di negri ini, bro ada hp kan? Lo search di internet lahh jgn cmn pandai merangkai kata kata kaya capres lo",prabowo_Netral
"Pak Prabowo itu kalo ngomong tidak pernah mara-mara,itu karna beliau dari kemiliteran/kopasus,harap dimengerti yaaa",prabowo_Netral
"di debat terakhir paslon 02 mulai setuju dengan perubahan yang dibawa oleh 01, dari awal paslon 03 sepakat oleh 01, jadi semua kontestan debat memihak ke 01. kesimpulannya para paslon setuju dengan gagasan 01. masak pendukungnya nga setuju sih, sedangkan para calonnya aja mulai setuju semua",random_Netral
Setuju,random_Netral
Ngakak😂,random_Netral
Terus harus pilih yang gak bisa ngomong gitu bang? Kalau debat negara bagaimana nanti? Ngango ngango Indonesia aowkwk,random_Netral
❤,random_Netral
"O
H h h h h j j jjjjjjjm m m m m m m m m m nnjj lagu 19",random_Netral
😊,random_Netral
😊0😮,random_Netral
Mantap... Para jamet akan pindah ke ibukota baru nanti... Lol,random_Positif
Pindah kaum cebong juga hahaa,random_Netral
"Hutannya gmn:) paru paru dunia lho, udh bukan paru paru indonesia",random_Netral
Ngmng si gmpa pa wowo dah jdimh tetep lpa wong cilik,random_Netral
"😊 ok 7 km



😊",random_Positif
😊 wa AA AAa awak Azi tu gggh gw​ @wayansuarti6745 ,random_Netral
"tanpa pindah ibukota jadi ikn juga pemerataan pembangunan khususnya sekolah dan lain-lain lain akan lebih baik di Kalimantan di proker 01.

IKN = Bikin tempat hanya untuk pemerintah",random_Netral
Ngaco bangun istana IKN tp perekonomian kota nanti ga diurus krn tersedot dananya ke IKN. Apa yg disebut pemerataan tong? Pemerataan kantong lu doank krn dikasi amplop? 😂,random_Netral
"​ @yunibae3924 ,",random_Netral
No 1 lebi unggul bisa menjawab pertanyan pertanyaan dari periseden lain nya betul kata pak anies yang di pedulikan rekyat dulu bukan pembagunan besar pak anies emang dukung paking debes❤👍👍👍,anis_Negatif
Kami masahrakat butuh bukti kami GK butuh omong doang tapi buktinya gak ada,random_Netral
NTB berharap pak Prabowo yg menang di pilpres ini,prabowo_Netral
Ganjarrrrrrr❤❤,ganjar_Netral
"Pak aniiiiiiissss....pak anisss...
kalk emang angin ga punya ktp, yah pak anis harus buat ktp buat angin dong😂😂😂",anis_Netral
Mohon di mulai dari sekarang untuk ketatkan aturan dalam Pancasila... Sebab di plosok2 banyak korupsi...,random_Netral
"Bacot lo nis penghianat, lu klo bukan pak prabowo ga mungkin jadi gubernur malah ngelunjak pengen jadi presiden.",prabowo_Netral
Tetap Ganjar plg hebat dan jujur,ganjar_Netral
ngga usah bicara merdeka deh sumpah ? emang ada perjuangan indonesia sih . cuman yang ditanya jika jepang tidak balik karna dibom di hirosima apa bakal merdeka indonesia ? indonesia merdeka karna menang kah melawan jepang ? belanda jelas kalah mundur karna jepang dan akhirnya belanda ikut persekutuan amerika .,random_Netral
"Prabowo - Tank
Ganjar - marksmen
Anis - mage
Dari tipe ini ya harus puas dengan menu type yg yang ada. Tapi kalo untuk berhadapan dengan negara asing rasanya butuh sosok assasin dan jungler, tidak bisa diremehkan karna kenyataannya ketahanan kita masih bergantung banyak pada negara lain, baik pangan, teknologi, sdm, alutsista, dan masih banyak ketergantungan negara indonesia kepada negara lain. Jadi jangan hanya fokus pada rakyat kecil, justru rakyat besar itu yang banyak menimbulkan masalah di negara ini. jujur karakter opsi pilpres masa ini tidak cukup untuk masalah yg ada. Tapi ya inilah demokrasi.. yg penting tetap jalan bersama indonesia kita .....❤",anis_Netral
Politik sama bagus yg Ter pileg itu yg terbaik ee.,random_Netral
"Izin komentar nomor 2 ""menjanjikan berkomitmen kualitas hidup, dan gaji diperbaiki bagi para hakim agar tidak mudah disogok atau dikorupsi"" agak aneh janji ini dan tidak nalar padahal orang korupsi memang bisa dikendalikan dari eksternal sekalipun presiden ?
Yg bisa mengendalikan menahan dari tergiurnya uang banyak dari internalnya para penegak hukum. Lihat saja kenyataannya sudah disumpah Al-Qur'an saja masih bisa disogok ya ampun dengan alasan saudara hahahaha. Padahal disisi lain pasti tergiur uang.",random_Netral
"Indonesia tidak butuh yang banyak bicara. Tapi Indonesia butuh yang bisa menepati janjinya, dan bisa benar² iklas tulus kepada rakyat. All in prabowo ❤ 
Sesuai amanah Gusdur dan pak habibi ❤🤲",prabowo_Netral
Orang yg paham dan ngerti pasti pk Prabowo lh yg tegas,prabowo_Netral
"Semoga pak Anies jadi presiden ri yang amanah, 🤲aminn",anis_Netral
"ITU PAK ANIS GAK MAlU APA
MENCALONKAN DIRI
PAS JADI GUBERNUR PERNAH DI DEMO TRUS GIMANA KLO 
NNTI JADI PERSIDEN GIMANA😂",anis_Netral
Semoga masyarakat tidak terpengaruh hanya dalam kualitas merangkai kata kata tetapi dapat melihat kerja nyata,random_Netral
Pak prabowo mantap..👍,prabowo_Netral
"Ketika membahas korupsi.?!.
Para pelaku korupsi cengar cengir santuy..,🤣",random_Netral
Bismillah pak Prabowo the next RI 1,prabowo_Netral
Aamiin,random_Netral
​ @ceceptopik326 itu adalah wa r UI lj CD A di hi guys 😊,random_Netral
Amiinn,random_Netral
Aminn alhamdulilah menang 🤲✌️,random_Netral
Bu Bu Bu Bu Bu ob​ @ceceptopik326 ,random_Netral
"Loe gak nyampe otak nya ye siapa gubernur yang mampu mengendalikan alam Jokowi aja gagal kasih solusi macet dan banjir di jakarta kok,,,negara maju sekelas jepang dan Amerika aja masih kesulitan bencana alam kok,,,jepang kesulitan mengatasi gempa setiap tahunnya Amerika kesulitan menangani badai setiap tahun nya,,,China polusi udara nya jauh lebih parah macet nya jauh lebih parah",random_Netral
"Nanti giliran ada yg korupsi pas zaman pimpinannya pasti bilangnya tidak ada urusan para penegak hukum yudikatif sdgkan presiden itu eksekutif.
Yaudahlah terserah, tak nyambi nugas yaaa😂",random_Netral
"Memperbaiki gaji dan kualitas hidup para penegak hukum?
Apanya yang harus diperbaiki?
Woiii para penegak hukum itu hidupnya didunia udah terjamin apalagi uang wes nggk kaleng kaleng dah banjir. Mending tho perbaiki ekonomi indonesia. Tuntun rakyat untuk memajukan ekonomi indonesia. Tuntun ya bukan hanya dituntut lalu atasan leha2. Nanti ekonomi indonesia turun pasti yg disalahkan rakyat dengan iming2 menyemangati atau menasehati untuk bisa berekonomi. Lagian orang yg korupsi rata2 orang kaya. Karna orang kaya yg tak pernah merasa puas dan kurang bersyukur ya pasti mau dapet uang instan. Lah orang miskin mau korupsi gimana?
Palingan adanya direndahkan bukan dibantu wkwkwkwkwk
Masalah orang menengah kebawah ada yg korupsi ya krna mereka juga nyontoh yg diatas",random_Netral
all in prabowoo,prabowo_Netral
Indonesia tidak butuh yg joget joget mulu,random_Netral
"​ @Alin_Mayda apa salahnya dalam berjoget?? slaah klo mengukapkan kebahagian? hidup luh aja kali yang trlalu menyedihkan, trs gak bisa nyari2 kesalahan dri bapak prabowo makanya nyari kesalahanya dlm berjoget 😂😂",prabowo_Netral
 @sisiiii7  trus apa salah nya banyak bicara??,random_Netral
 @Alin_Mayda  banyak bicara tanpa bukti tanpa tindakan buat apa?? dek dek blajar dlu  dari masalalu pas anis sama pak ahok gimn 🤣,anis_Netral
 @Alin_Mayda  dan 5yv u vb9 ņv di       8,random_Netral
​ @sisiiii7 Memang anda siapa😂,random_Netral
"​ @Alin_Mayda biasanya yg banyak ngomong penipu, itu nyata.. Orang banyak bicara, enak di dengar pasti ada maunya ujung2nya nipu.",random_Netral
"😅..... 
.... 
. 
... 
. 
..... 
..",random_Netral
 @miloluna7817  nipu apanya??,random_Netral
"Kesalahan Pak prabowo adalah.. pak prabowo pernah mengejek pak anies saat debat capres pertama,dengan menjulurkan lidahnya.. kamu bangga dengan sikap itu??",anis_Netral
"Mau dibanding pakai nama gemoy atau apapun percuma,karna tujuannya hanya untuk menutupi karakter aslinya",random_Netral
" @sisiiii7  
Joged nga salah bro
Tapi kalo bisa dialong ngapain joged kwkwkww

Prabowo joged karena nga bisa dialong
Takut di tanya orang
Takut nga bisa jawab",prabowo_Netral
" @miloluna7817  
Jokowi lebih parah kalo gitu nga bisa bicara tapi tukang tipu hahaha
Tukang ngibul",random_Positif
Skr banyak ngomong.. ntar kalau udah jadi kritikan rakyat nggak bakal di gubris.. Sampek in visi misi ajah udah ada rasa dendam pak.. masak capres ada rasa dendam sih? Ntar rakyatnya jadi pendendam loh..,random_Netral
​ @Alin_Mayda orang yang banyak bicara membuat dirinya sendiri memiliki tanggung jawab yang besar untuk membuktikan apa yang dia bicarakan,random_Netral
 chayLin  ya aku emang gk suka dan aku emang gk pilih dia trus kenapa?,random_Netral
Emang apa sih prestasi no 2. ?,random_Negatif
"Yang tepat sekarang banyakin kerja, bukan bnyak bicara apalagi pintar bicara 😊",random_Netral
"Prabowo harus jdi,,,,",prabowo_Netral
sayangnya ga ada,random_Netral
Bpk Prabowo is the best…!…❤,prabowo_Positif
​ chayLin klo ga butuh jabatan ngapain nyapres sampe 3x berturut-turut wakakak mikiiiirr,random_Netral
"duit banyak, kaya raya. tapi nyapres berkali² wkwk, gila harta",random_Netral
Ada perbedaan antara pemimpin dan pekerja.. 😅,random_Netral
Betull,random_Netral
perkataan adalah penyampaian apa yang ada dalam hati,random_Netral
Jelas no 2,random_Negatif
Ya terus klo berdiplomasi ma negara lain cuma jawab ngomong ngamu-nganu gitu 😅,random_Netral
Abbhhhhgnmkbhhgdbmnmk,random_Netral
Abbhhgbn mk,random_Netral
​ @RamKumar-cd9hz 1,random_Netral
"Jangan lupa pak Ganjar supaya  harga BBM  tetap sama diseluruh Indonesia, dan  bersihkan Indonesia dari korupsi sampai ke tingkat Rt diseluruh Indonesia.",ganjar_Netral
"Jangan hanya  berbicara disaat akan pilpres, tapi nanti para kadrun anti toleransi bermunculan yg sering buat keributan .",random_Negatif
"Bener bgt pak prabowo, beli pupuk harus pakai kartu tani, bantuan dari pemerintah yg pakai ATM tani dari bank BRI pun diminta sama pihak kelurahan, DIMINTA SEPAKET DENGAN PIN nya, mohon utk dikaji kembali terkait kebijakan tsb, terima kasih",prabowo_Netral
yg di kilo meter 50  presiden jokowi pun taada bertindak,random_Netral
Sala pak anis,anis_Netral
Iyh,random_Netral
"Semangat Pak Anies,Pak Prabowo dan Pak Ganjar 😍😍🇮🇩",anis_Netral
Wkwkwk banyak buzzer Anies,anis_Netral
"Bismillah. 

Maaf Pada Prabowo Bicaranya Pake Emosi Dan Kesannya ga Pake Attitude
Seperti Pelawak

Pa Ganjar Masih Santun
Pa Anis Masyallah Tegas Wibawa dan Sopan.. 


Siapapun Pemenangnya Rakyat Hanya Ingin Presiden yg Amang Jujur Dan Adil.. 

Agar Kami Rakyat Bisa Maslahat Dunia Akhirat 🙏🙏",anis_Netral
Hidup PK Hanis zubaedan,anis_Netral
2 vs 3 & 1,random_Netral
Asalamualikum  jagoan ku. Pak perbowo gibran  itu dukunganku😂😂😂😂😂😂❤❤,random_Netral
Dsni aku perhatikan pak ganjar hanya bisa tertawa melihat pak prabowo tegas 🎉,prabowo_Netral
Hanya.  Ada 2.  Calon.  Yg.  Pntas.  Jdi.  Presiden.   Antara.  Mas.  Ganjar.   Dn.  Pk prabowo.   Pilih salah satunya.   Dua 2 nya.   Panggah. Oke.    👍🏻👍🏻👍🏻👍🏻👍🏻,prabowo_Netral
Duh knp sih harus waktu sedikit .. sampe gemes tu idolaku prabowo 😅😅🎉. Pengen jawab yg detil banget cuma waktunya sedikit banget,prabowo_Netral
Uang 80 triliun buat mengatasi polusi Jakarta engkau kemanakan Pak Anies?😅tapi nyatanya Jakarta masih jadi kota yang tertinggi polusinya didunia.lalu engkau menyalahkan itu salah dari tiupan angin?,anis_Netral
"Apa sih untungnya dukung anis imin? Mrk bukan ingin membangun bangsa. Kl dirasakan, anis imin ini hanya ingin berkuasa. Titik. 

Dua"" punya rekam jejak mengerikan. Merebut kedudukan dgn biadab yg membelah bangsa bgt parah dan blm pulih. Ini yg rakyat tdk suka dan cara itu malah diulang di pilpres ini. 

Dikira rakyat tdk tahu, justru perpecahan ini sangat terasa di masyarakat. Kami sering menangis jika membicarakan hal ini. 

Silakan dipastikan, ex ISIS, FPI, HTI, hisbu tahrir, dll dukung siapa? Capres manakah yg raji ""sowan"" imam muncrat dan cium tangan dgn bgt taklimnya?",anis_Netral
Wakanda no more Indonesia forever slogan itu maksud nya gimana 🤔 wakanda is not even a real thing its a fiction. Mau nyalon jd president or movie actor pak Anis 😁,anis_Negatif
Dari awal pilpres gak prnah setuju sama prabowo terlalu arogan dan emosi tidak terkontrol. Makanya dlu pilih jokowi.. Jdi skrg pilihanku Pak Anies 🎉,anis_Netral
Pesangon urusin pa pas corona pd kluar krjanya buruh urusin dong yg di atas jangan enak enakkan terus,random_Netral
Semoga masyarakat tidak terpengaruh hanya dalam kualitas merangkai kata kata tetapi dapat melihat kerja nyata😊,random_Netral
Kalo cuma omongan doang manis buat apa😂,anis_Netral
Bedain mana emosi marah dengan emosi tegas mba.,random_Netral
Itu emosi tegas mbakkk 😂😂 bukan emosi marah 😂😂 . Daripada dengar janji janji manis doang tapi ga pergerakan . Banyak loh program program Anis sering sekali gagal dalam perbuatannya jaring di kali itu buat apa dll 😂😂,anis_Netral
Angin tdak punya ktp,random_Netral
​ @wibelwibel5481 ya  betull dan terlalu menyepele kan dan tidak masuk akal,random_Netral
"Itu sudah tabiatnya bukan emosi , karna dia TNI , jenderal",random_Netral
"Byk rakyat indo yg GA PAHAM,  mana marah2 dan mana nada TEGAS dlm berbicara. 
Negara kita udh amburadul slama ini termasuk jaringan koruptor (yg menggerogoti sumber daya negeri kita yg seharusnya adalah menjadi HAK demi kemakmuran rakyat) yg melibatkan banyak para petinggi negara, emang dibutuhkan sosok pemimpin yg TEGAS DAN BERANI BERTINDAK",random_Positif
"emosi tegas sama emosi amarah gak sama kak, kalau orang gak bisa membedakan kedua sifat itu kedengaran kalau emosi dalam arti marah, ini bukan saya membela no. 2 ya karna q pun juga gitu sifatnya emosi di tuntut karna tegas beda lagi sama emosi karna marah",random_Negatif
"Bukn emosi itu emang jiwa TNI bro,,,",random_Netral
Lo aja kali kaya pelawak hahaha,random_Positif
"Trimaksih,ditamahlagih
1:06:46",random_Netral
Pak anis jago nanget ngomongnya ya,anis_Netral
Kalau Aq pilih pak Prabowo Gibran 👍👍,prabowo_Netral
Tah Anis dengerin coy,anis_Netral
Prabowo semoga jadi presiden,prabowo_Netral
Anies,anis_Netral
anies keren juga. dia tau musuh terkuat. Langsung di pancing emosi nya dari awal acara. sayang banget pak prabowo ga bisa jaga emosi. langsung blunder pak prabowo. Tapi siapapun presiden nya asal jangan kepala silver.,anis_Netral
Mantap pak prabowo 😂😂,prabowo_Netral
"Amiin percaya dah... Amiin jadi, kasus kasus sebelumnya pasti akan di bongkar...",random_Netral
Di PAPUA Prabowo munafik,prabowo_Netral
no 3 yess...no 1 janji manis doank bukti nya nol,anis_Negatif
"Semua bacot kecuali pak perabowo klo pak perabowo naik pasti aman , karna pak bowo berani di dalam negri dan di luar negri",random_Netral
Ganjar juos nomor 1,ganjar_Netral
Pak ganjar,ganjar_Netral
gue curiga si anies dapet kunci pertanyaan dari sebulan yg lalu😂,anis_Netral
Sudah siap mati harusnya banyak2 ibadah jgn nyapres terus pak,random_Netral
Bangkit pak anis...mantap,anis_Netral
Amin alhamdulillah memang hukum yang.,random_Netral
Kita angkaaat mahfud untuk menuntaskan pelanggaran ham 65. Itu tujuan utama kita. Hidup ganjar hidup mahfud.,ganjar_Netral
Sholam,random_Netral
Pak anis  semoga duduk,anis_Netral
Semoga pak Ganjar Pranowo yang nomer satu Amin nyarobal alamin nyakalloh,ganjar_Netral
#siapa yg jadi pemenang itulah presiden RI#,random_Netral
Kpl silver sp itu,random_Netral
 @khusnurinur5275  aku tau pak ganjar,ganjar_Netral
"Betul😂 
Krna sdh muak dari partai kang matiin mic😂",random_Netral
Bener bgtt,random_Netral
Tinak. Bnar jkt barat  Tangeran klau mau k Greja kira2 2jm br sampai d tempat di tangeran hj 2 Gereja.     ​ @nanangkole1555 ,random_Netral
Kalo aku liat si pak wowo bukan emosian cuma emg gtu cara penyampaian nya tegasss akuu sukaaa👍,random_Netral
4​ @nanangkole1555 ,random_Netral
Boneka...rugi donk...rugi donk😂😂😂😂,random_Netral
Komen yg sangat memecah belah sekali,random_Netral
😊😅t😢,random_Netral
prabowo menang hahahahahahahahahahahahahaha nangisssss lu,prabowo_Netral
Kepala bapak kau bangkit😂,random_Netral
YANG APA?  YANG NGIZININ SEMUA CHINDO BANGUN TEMPAT DI PIK???,random_Netral
Lancar sekali mas Amis berkomentar 😂,random_Netral
Kalo mau jadi presiden harus bisa berbahasa ENGLISH.  Mau memimpimpin negara  tapi ga bisa bahasa English ya gimana ?,random_Netral
Lanjutksn pk Ganjar aku cocok sama pk gjr.yg merakyat pd rakyat bawahan.,ganjar_Netral
Gw gak peduli dari semua paslon yang gw mau kakek gw jadi presiden RI 2024 . pilih capres no. 4 Kakek Sugiono.,random_Negatif
Jawaban pak Anies cerdas,anis_Netral
Pendukung pak aji Prabowo mantap,prabowo_Netral
Amin rakyat biasa ni petani,random_Netral
Pak aji Prabowo maju2024 mantap,prabowo_Netral
Is the best smart evisien pak Anis  dari cara tutur kata yg sangat berwibawa mudah di fahami dan tepat waktu dalam menyampaikan. Sangat layak masuk nominasi calon RI 1 . Dan yang terpenting ketenangan dalam beradu argumen .❤ Good luck👍,anis_Positif
kita ga butuh pemimpin yang kepalanya gampang panas ya,random_Netral
Siapa pun presiden nya  Lou kita mals tetap aja  blangsak  banyak mimpi kurang tidur 😂😂 1:19:19,random_Netral
Prabowo dan pak ganjar utk putaran ke 2,prabowo_Netral
Jangan cari presiden yg pandai ngomong biasanya yg pandai ngmong itu kerjanya nol tetap no 2 pak prabowo is the best yg lain pandai ngomong semua 😂😂😂😂,prabowo_Positif
banyak yang kegocek sama omongan eaa,random_Netral
Betul sekali,random_Netral
"Suara dari NTT,Ganjar bohong.semua suaranya boooohong",ganjar_Netral
PRABOWO...... TUHAN BERKATI...,prabowo_Netral
Pak prabowo yes pokoe maju pak bangsa ini butuh aksi bukan kalimat fijsi,prabowo_Positif
Prabowo pasti menang,prabowo_Netral
Tangerang ttep pilih 02 pilih no yg lain alergi,random_Negatif
Yg ini agak beda nih...,random_Netral
 @PibbilZ  😁😁😁,random_Netral
Jawabanya doang😂,random_Netral
"Mmg bidangNy beliau khan lbh unggul teoriNy..
Tp kinerjaNy ??",random_Netral
"Prabowo
Pls yg sopan kpd smua candidate. Bp
Annis itu Bukan Anak kecil , panggil lbp Anis dgn gentleman,  berdebat lah dgn beliau secara profesional .",anis_Positif
wkwkwk cuma pinter rangkai kata kata tapi kerjanya gimana ya cuma kebanyakang omong kerja nol hasil nol,random_Netral
Blok,random_Netral
Nol bekerja .. angin GG punya KTP 😂,random_Positif
tapi nyerang personal,random_Netral
Hahaha ketawa aja vw,random_Positif
kita juga  ga butuh pemimpin yg cuma ngomong doanggg🙏,random_Netral
"Lah kan sekarang semuanya emang seharusnya ngomong aja dulu sepuasnya,kalo minta buktinya ya besok tunggu jadi.
Haduh² pikir baik² lagi ya",random_Netral
Kita juga gk butuh pemimpin yg memancing emosi,random_Netral
"gitu aja panas, ga kebayang kalo udah dapet kekuasaan, ada yang ngekritik bakal gimana, apalagi kritik netizen yg pedas2😅",random_Netral
lah itu data ditunjukin lu bilang ngomong doang??? 😂😂😂😂 gilaaaaaaa wkwkwkwk​ @trinadiaa ,random_Netral
 @lukmanulhakim674  lu yg gilaa,random_Netral
 @lukmanulhakim674  lu gilaaaa belain capres aja kek belain agama🤣,random_Netral
" @trinadiaa  lah kok ganyambung?lu bilang ngomong doang kan?gue bilang itu dia ngunjukin data, kok jadi ngomong agama? kok ganyambung? coba dong sini kita ngomong bae bae, kenapa dijawab jadi ganyambung? bingung yaa mau bantah gimana? kalo nonton debat ama nilai orang jangan pake rasa benci, orang kalo udah lu benci, mau dia alim kaya apa juga salah aja dimata lu, awam boleh IDIOT JANGAN",random_Negatif
kita? km z kaleee,random_Netral
Kalah tuh skrng​ @lukmanulhakim674 ,random_Netral
​ @trinadiaa  yaa makan berkelanjutan jg,random_Netral
tapi menang hahaha,random_Positif
 @rizkyputra8979  iya dimenangkan,random_Netral
😂😂😂😂😂,random_Netral
Prabowo tersinggung mengenai demokrasi dan oposisi,prabowo_Netral
Siapapun presidenya.tetep gk bekerja keras sendiri mh gk makan😊,random_Netral
Oke yg paling pinter ngomong biasanya aksinya nol,random_Netral
"pak anies ini ngomongnya paling pinter, tapi biasa.nya yg bisa eksekusi justru yg ngomongnya paling belibet, tau kan",anis_Netral
"Pa prabowo sepertinya hanya berorasi, tpi real nya sangat meragukan, anies fifty fifty pemahamannya bagus tpi utk prakteknya hmmmm fifty fifty.",anis_Netral
bohong kou.,random_Netral
Pak Anis dihati rakyat.,anis_Netral
